Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied/Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Tenure in weeks,rating_missing,yearly_purchase_rate,consistency_score,consistent,clv_score,clv_tier,dependency_score,loyalty_score,loyalty_tier,customer_segment,satisfaction_tier
106,69,Male,Backpack,Accessories,96,New York,M,Fall,3.6,Yes,Next Day Air,Yes,4,Bank Transfer,Annually,208.0,0,1,0.030612244897959183,0,0.2619897959183674,Low,0.9693877551020408,0.04285714285714285,Low,Casual: Bargain Hunter,Neutral
107,64,Male,Jacket,Outerwear,35,Minnesota,L,Summer,3.7,Yes,Standard,Yes,31,Credit Card,Monthly,124.0,0,12,0.35952050723201895,0,0.32915159996037247,Mid,0.6404794927679811,0.4285714285714285,Mid,Casual: Bargain Hunter,Neutral
108,28,Male,Sneakers,Footwear,67,Maryland,L,Winter,3.1,Yes,Next Day Air,Yes,46,PayPal,Fortnightly,92.0,0,26,0.5805428967703585,1,0.5991733950861897,High,0.41945710322964147,0.6428571428571428,High,Loyal: Promo Dependent,Neutral
109,70,Male,Socks,Clothing,79,Montana,L,Spring,3.4,Yes,Next Day Air,Yes,32,Bank Transfer,Bi-Weekly,16.0,0,104,0.8163265306122449,1,0.7874362244897959,High,0.18367346938775508,0.4428571428571428,Mid,Loyal: Promo Dependent,Neutral
110,58,Male,T-shirt,Clothing,85,Alabama,M,Spring,2.6,Yes,Next Day Air,Yes,43,Bank Transfer,Fortnightly,86.0,0,26,0.5499306518723994,1,0.6309335991678224,High,0.4500693481276006,0.6,Mid,Loyal: Promo Dependent,Dissatisfied
111,56,Male,Backpack,Accessories,26,New York,M,Summer,4.0,Yes,Standard,Yes,26,Venmo,Fortnightly,52.0,0,26,0.37646126411729736,1,0.3077830889637408,Low,0.6235387358827027,0.35714285714285704,Low,Loyal: Promo Dependent,Neutral
112,26,Male,Belt,Accessories,75,Massachusetts,L,Summer,5.0,Yes,Free Shipping,Yes,9,Credit Card,Annually,468.0,0,1,0.08163265306122448,0,0.2371811224489796,Low,0.9183673469387755,0.11428571428571427,Low,Casual: Bargain Hunter,Highly Satisfied
113,37,Male,Gloves,Accessories,65,Florida,M,Spring,4.3,Yes,Free Shipping,Yes,28,PayPal,Bi-Weekly,14.0,0,104,0.7755102040816326,1,0.7110331632653061,High,0.22448979591836737,0.3857142857142857,Low,Loyal: Promo Dependent,Highly Satisfied
114,44,Male,Hat,Accessories,54,New Jersey,L,Winter,3.1,Yes,Next Day Air,Yes,20,PayPal,Quarterly,260.0,0,4,0.20844065781652463,0,0.27154621557360803,Low,0.7915593421834753,0.27142857142857135,Low,Casual: Bargain Hunter,Neutral
115,70,Male,Coat,Outerwear,95,Massachusetts,S,Summer,3.7,Yes,Store Pickup,Yes,9,Cash,Weekly,9.0,0,52,0.32920546859520505,0,0.472982093322766,Mid,0.670794531404795,0.11428571428571427,Low,Casual: Bargain Hunter,Neutral
116,53,Male,Skirt,Clothing,94,Wyoming,M,Spring,3.8,Yes,Standard,Yes,48,Debit Card,Quarterly,624.0,0,4,0.49415494353081035,1,0.6251176441450367,High,0.5058450564691896,0.6714285714285714,High,Loyal: Promo Dependent,Neutral
117,55,Male,Shoes,Footwear,86,Virginia,S,Spring,3.4,Yes,Free Shipping,Yes,12,Venmo,Annually,624.0,0,1,0.11224489795918367,0,0.29604591836734695,Low,0.8877551020408163,0.15714285714285714,Low,Casual: Bargain Hunter,Neutral
118,50,Male,Sandals,Footwear,32,South Dakota,L,Summer,4.6,Yes,Express,Yes,29,Cash,Fortnightly,58.0,0,26,0.4070735090152566,1,0.3510228848821082,Mid,0.5929264909847434,0.39999999999999997,Mid,Loyal: Promo Dependent,Highly Satisfied
119,50,Male,Sweater,Clothing,45,Kentucky,L,Fall,4.8,Yes,2-Day Shipping,Yes,27,Cash,Bi-Weekly,13.5,0,104,0.7653061224489796,1,0.6403698979591836,High,0.23469387755102045,0.37142857142857133,Low,Loyal: Promo Dependent,Highly Satisfied
121,64,Male,Hat,Accessories,84,West Virginia,L,Summer,4.0,Yes,Express,Yes,32,Bank Transfer,Annually,1664.0,0,1,0.31632653061224486,0,0.4530612244897959,Mid,0.6836734693877551,0.4428571428571428,Mid,Casual: Bargain Hunter,Neutral
122,19,Male,Shorts,Clothing,72,Virginia,M,Winter,4.2,Yes,Standard,Yes,11,Cash,Fortnightly,22.0,0,26,0.2234000396275015,0,0.32908410937190413,Mid,0.7765999603724985,0.14285714285714282,Low,Casual: Bargain Hunter,Highly Satisfied
123,40,Male,Backpack,Accessories,40,Washington,L,Spring,4.8,Yes,2-Day Shipping,Yes,44,Cash,Fortnightly,88.0,0,26,0.5601347335050524,1,0.49847186447394487,High,0.4398652664949476,0.6142857142857141,Mid,Loyal: Promo Dependent,Highly Satisfied
124,57,Male,Sweater,Clothing,89,Louisiana,L,Fall,3.1,Yes,Free Shipping,Yes,46,Cash,Weekly,46.0,0,52,0.7067564890033683,1,0.7562729096492966,High,0.2932435109966317,0.6428571428571428,High,Loyal: Promo Dependent,Neutral
126,49,Male,Shorts,Clothing,54,California,M,Winter,3.6,Yes,Next Day Air,Yes,45,Venmo,Quarterly,585.0,0,4,0.46354269863285114,1,0.4756278482266693,Mid,0.5364573013671489,0.6285714285714284,Mid,Loyal: Promo Dependent,Neutral
127,43,Male,Shorts,Clothing,36,Mississippi,L,Spring,3.9,Yes,Store Pickup,Yes,48,Cash,Quarterly,624.0,0,4,0.49415494353081035,1,0.44386764414503665,Mid,0.5058450564691896,0.6714285714285714,High,Loyal: Promo Dependent,Neutral
128,24,Male,Sweater,Clothing,89,Mississippi,M,Winter,4.8,Yes,Next Day Air,Yes,26,Credit Card,Weekly,26.0,0,52,0.5026748563503071,1,0.5930076035268477,High,0.49732514364969294,0.35714285714285704,Low,Loyal: Promo Dependent,Highly Satisfied
129,20,Male,Scarf,Accessories,32,California,M,Spring,4.7,Yes,Standard,Yes,21,Credit Card,Fortnightly,42.0,0,26,0.32544085595403205,0,0.2857167624331286,Low,0.674559144045968,0.28571428571428564,Low,Casual: Bargain Hunter,Highly Satisfied
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Summer,4.2,Yes,2-Day Shipping,Yes,49,PayPal,Bi-Weekly,24.5,0,104,0.9897959183673468,1,0.8887117346938774,High,0.010204081632653184,0.6857142857142856,High,Loyal: Promo Dependent,Highly Satisfied
131,44,Male,Scarf,Accessories,39,Kentucky,L,Fall,3.7,Yes,Next Day Air,Yes,13,PayPal,Fortnightly,26.0,0,26,0.24380820289280758,0,0.24228563998414898,Low,0.7561917971071924,0.1714285714285714,Low,Casual: Bargain Hunter,Neutral
132,28,Male,Skirt,Clothing,29,Maine,L,Summer,3.9,Yes,Standard,Yes,46,Credit Card,Weekly,46.0,0,52,0.7067564890033683,1,0.5687729096492966,High,0.2932435109966317,0.6428571428571428,High,Loyal: Promo Dependent,Neutral
133,30,Male,Backpack,Accessories,58,New Mexico,M,Fall,4.7,Yes,2-Day Shipping,Yes,42,PayPal,Weekly,42.0,0,52,0.6659401624727561,1,0.6267448484248068,High,0.3340598375272439,0.5857142857142856,Mid,Loyal: Promo Dependent,Highly Satisfied
134,52,Male,Sweater,Clothing,65,Montana,M,Winter,2.5,Yes,Next Day Air,Yes,25,Venmo,Annually,1300.0,0,1,0.24489795918367346,0,0.3365433673469388,Mid,0.7551020408163265,0.3428571428571428,Low,Casual: Bargain Hunter,Dissatisfied
135,43,Male,Hat,Accessories,94,Texas,L,Fall,4.9,Yes,Store Pickup,Yes,25,Cash,Monthly,100.0,0,12,0.2982960174361006,0,0.4645470081236378,Mid,0.7017039825638993,0.3428571428571428,Low,Casual: Bargain Hunter,Highly Satisfied
136,43,Male,Sandals,Footwear,81,Kansas,M,Fall,4.1,Yes,Express,Yes,12,PayPal,Quarterly,156.0,0,4,0.12680800475530019,0,0.2906150931246285,Low,0.8731919952446998,0.15714285714285714,Low,Casual: Bargain Hunter,Highly Satisfied
137,39,Male,Blouse,Clothing,86,South Carolina,M,Winter,3.3,Yes,Free Shipping,Yes,4,Debit Card,Quarterly,52.0,0,4,0.04517535169407569,0,0.2409339706756489,Low,0.9548246483059243,0.04285714285714285,Low,Casual: Bargain Hunter,Neutral
138,68,Male,Sneakers,Footwear,43,Colorado,M,Spring,4.7,Yes,Free Shipping,Yes,38,PayPal,Weekly,38.0,0,52,0.6251238359421438,1,0.5472167872003171,High,0.3748761640578562,0.5285714285714285,Mid,Loyal: Promo Dependent,Highly Satisfied
139,68,Male,Skirt,Clothing,29,Georgia,M,Winter,4.4,Yes,Store Pickup,Yes,42,Bank Transfer,Weekly,42.0,0,52,0.6659401624727561,1,0.5361198484248069,High,0.3340598375272439,0.5857142857142856,Mid,Loyal: Promo Dependent,Highly Satisfied
140,49,Male,Coat,Outerwear,95,Florida,M,Fall,3.8,Yes,Store Pickup,Yes,30,Venmo,Annually,1560.0,0,1,0.2959183673469387,0,0.471109693877551,Mid,0.7040816326530612,0.4142857142857142,Mid,Casual: Bargain Hunter,Neutral
141,63,Male,Shirt,Clothing,28,North Carolina,L,Fall,3.9,Yes,2-Day Shipping,Yes,50,Credit Card,Weekly,50.0,0,52,0.7475728155339806,1,0.5983009708737864,High,0.2524271844660194,0.7,High,Loyal: Promo Dependent,Neutral
142,56,Male,Gloves,Accessories,46,Virginia,M,Fall,4.9,Yes,Free Shipping,Yes,45,PayPal,Weekly,45.0,0,52,0.6965524073707152,1,0.6137346443431742,High,0.3034475926292848,0.6285714285714284,Mid,Loyal: Promo Dependent,Highly Satisfied
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Fall,3.1,Yes,Free Shipping,Yes,33,Credit Card,Fortnightly,66.0,0,26,0.4478898355458688,1,0.464925946106598,Mid,0.5521101644541312,0.4571428571428571,Mid,Loyal: Promo Dependent,Neutral
144,30,Male,Coat,Outerwear,48,Missouri,M,Fall,2.7,Yes,Store Pickup,Yes,25,PayPal,Quarterly,325.0,0,4,0.25946106597978996,0,0.2936125421042204,Low,0.74053893402021,0.3428571428571428,Low,Casual: Bargain Hunter,Dissatisfied
145,19,Male,Shoes,Footwear,43,New Jersey,M,Fall,3.2,Yes,Express,Yes,25,Cash,Monthly,100.0,0,12,0.2982960174361006,0,0.3051720081236378,Low,0.7017039825638993,0.3428571428571428,Low,Casual: Bargain Hunter,Neutral
146,24,Male,Jewelry,Accessories,95,Missouri,M,Fall,4.5,Yes,Standard,Yes,44,Debit Card,Quarterly,572.0,0,4,0.45333861700019806,1,0.5955895829205469,High,0.5466613829998019,0.6142857142857141,Mid,Loyal: Promo Dependent,Highly Satisfied
147,52,Male,Skirt,Clothing,30,Colorado,S,Fall,4.0,Yes,Standard,Yes,21,Venmo,Fortnightly,42.0,0,26,0.32544085595403205,0,0.27946676243312857,Low,0.674559144045968,0.28571428571428564,Low,Casual: Bargain Hunter,Neutral
148,63,Male,Shoes,Footwear,64,Idaho,M,Summer,3.5,Yes,2-Day Shipping,Yes,31,Bank Transfer,Fortnightly,62.0,0,26,0.42748167228056266,1,0.46734941549435305,Mid,0.5725183277194373,0.4285714285714285,Mid,Loyal: Promo Dependent,Neutral
150,38,Male,Pants,Clothing,76,Delaware,M,Summer,3.2,Yes,Free Shipping,Yes,14,PayPal,Monthly,56.0,0,12,0.18605111947691697,0,0.3185010897562909,Low,0.813948880523083,0.18571428571428567,Low,Casual: Bargain Hunter,Neutral
151,35,Male,Boots,Footwear,96,California,L,Fall,4.9,Yes,Standard,Yes,17,Debit Card,Quarterly,221.0,0,4,0.17782841291856546,0,0.37830641965524076,Mid,0.8221715870814346,0.22857142857142854,Low,Casual: Bargain Hunter,Highly Satisfied
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Fall,4.5,Yes,Next Day Air,Yes,3,Venmo,Annually,156.0,0,1,0.020408163265306124,0,0.1007015306122449,Low,0.9795918367346939,0.02857142857142857,Low,Casual: Bargain Hunter,Highly Satisfied
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Winter,3.2,Yes,Standard,Yes,22,Debit Card,Annually,1144.0,0,1,0.21428571428571425,0,0.2808035714285714,Low,0.7857142857142858,0.29999999999999993,Low,Casual: Bargain Hunter,Neutral
155,41,Male,Dress,Clothing,98,Oklahoma,M,Fall,3.6,Yes,Next Day Air,Yes,21,Venmo,Quarterly,273.0,0,4,0.2186447394491777,0,0.41720948087973053,Mid,0.7813552605508223,0.28571428571428564,Low,Casual: Bargain Hunter,Neutral
156,63,Male,Socks,Clothing,77,Maine,S,Spring,4.3,Yes,Free Shipping,Yes,21,Bank Transfer,Quarterly,273.0,0,4,0.2186447394491777,0,0.3515844808797305,Mid,0.7813552605508223,0.28571428571428564,Low,Casual: Bargain Hunter,Highly Satisfied
158,36,Male,Hat,Accessories,68,Vermont,S,Fall,3.0,Yes,Next Day Air,Yes,1,Bank Transfer,Fortnightly,2.0,0,26,0.12135922330097088,0,0.23495145631067962,Low,0.8786407766990292,0.0,Low,Casual: Bargain Hunter,Dissatisfied
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Fall,4.1,Yes,Standard,Yes,50,Bank Transfer,Monthly,200.0,0,12,0.5533980582524272,1,0.603003640776699,High,0.44660194174757284,0.7,High,Loyal: Promo Dependent,Highly Satisfied
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Fall,3.8,Yes,Store Pickup,Yes,39,Bank Transfer,Quarterly,507.0,0,4,0.40231820883693276,1,0.34227325638993455,Mid,0.5976817911630672,0.5428571428571427,Mid,Loyal: Promo Dependent,Neutral
161,27,Male,Gloves,Accessories,23,Texas,M,Summer,4.6,Yes,Free Shipping,Yes,34,Venmo,Monthly,136.0,0,12,0.39013275212997817,1,0.31614139587873985,Low,0.6098672478700218,0.47142857142857136,Mid,Loyal: Promo Dependent,Highly Satisfied
162,65,Male,Backpack,Accessories,49,North Dakota,M,Fall,3.0,Yes,Express,Yes,29,Venmo,Fortnightly,58.0,0,26,0.4070735090152566,1,0.4041478848821082,Mid,0.5929264909847434,0.39999999999999997,Mid,Loyal: Promo Dependent,Dissatisfied
163,54,Male,Sunglasses,Accessories,74,California,M,Summer,3.0,Yes,Store Pickup,Yes,31,PayPal,Bi-Weekly,15.5,0,104,0.8061224489795917,1,0.7636479591836733,High,0.19387755102040827,0.4285714285714285,Mid,Loyal: Promo Dependent,Dissatisfied
164,54,Male,Skirt,Clothing,67,Virginia,M,Summer,3.4,Yes,Standard,Yes,8,Debit Card,Weekly,8.0,0,52,0.319001386962552,0,0.3773188280166435,Mid,0.680998613037448,0.09999999999999999,Low,Casual: Bargain Hunter,Neutral
165,59,Male,Handbag,Accessories,65,Delaware,S,Spring,2.6,Yes,Free Shipping,Yes,5,Credit Card,Fortnightly,10.0,0,26,0.1621755498315831,0,0.25822951753516943,Low,0.8378244501684169,0.057142857142857134,Low,Casual: Bargain Hunter,Dissatisfied
166,42,Male,Handbag,Accessories,60,Kentucky,S,Winter,2.8,Yes,Store Pickup,Yes,7,Cash,Monthly,28.0,0,12,0.11462254804834554,0,0.21135823261343373,Low,0.8853774519516544,0.0857142857142857,Low,Casual: Bargain Hunter,Dissatisfied
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Fall,4.0,Yes,Store Pickup,Yes,30,Cash,Monthly,120.0,0,12,0.3493164255993659,0,0.30848833465424996,Low,0.6506835744006341,0.4142857142857142,Mid,Casual: Bargain Hunter,Neutral
168,33,Male,Gloves,Accessories,27,Arkansas,M,Fall,4.0,Yes,Express,Yes,14,Credit Card,Quarterly,182.0,0,4,0.14721616802060628,0,0.13819162373687338,Low,0.8527838319793937,0.18571428571428567,Low,Casual: Bargain Hunter,Neutral
169,34,Male,Shoes,Footwear,80,Louisiana,M,Summer,3.0,Yes,Express,Yes,5,Cash,Fortnightly,10.0,0,26,0.1621755498315831,0,0.30510451753516943,Low,0.8378244501684169,0.057142857142857134,Low,Casual: Bargain Hunter,Dissatisfied
170,27,Male,Jacket,Outerwear,30,Nevada,S,Summer,3.3,Yes,Standard,Yes,3,PayPal,Quarterly,39.0,0,4,0.03497127006142263,0,0.05777070536952645,Low,0.9650287299385774,0.02857142857142857,Low,Casual: Bargain Hunter,Neutral
171,52,Male,Shirt,Clothing,25,Wyoming,M,Fall,2.6,Yes,Store Pickup,Yes,46,Venmo,Bi-Weekly,23.0,0,104,0.9591836734693877,1,0.7329719387755101,High,0.04081632653061229,0.6428571428571428,High,Loyal: Promo Dependent,Dissatisfied
172,29,Male,Shorts,Clothing,35,Virginia,M,Summer,3.6,Yes,Store Pickup,Yes,4,Credit Card,Weekly,4.0,0,52,0.27818506043193975,0,0.24466576679215374,Low,0.7218149395680602,0.04285714285714285,Low,Casual: Bargain Hunter,Neutral
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Summer,3.9,Yes,Next Day Air,Yes,42,Credit Card,Bi-Weekly,21.0,0,104,0.9183673469387754,1,0.8315688775510204,High,0.08163265306122458,0.5857142857142856,Mid,Loyal: Promo Dependent,Neutral
175,41,Male,Shoes,Footwear,35,Vermont,L,Winter,3.5,Yes,Express,Yes,37,Venmo,Annually,1924.0,0,1,0.36734693877551017,1,0.34075255102040813,Mid,0.6326530612244898,0.5142857142857142,Mid,Loyal: Promo Dependent,Neutral
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Fall,2.8,Yes,Next Day Air,Yes,2,Bank Transfer,Annually,104.0,0,1,0.01020408163265306,0,0.21441326530612242,Low,0.9897959183673469,0.014285714285714284,Low,Casual: Bargain Hunter,Dissatisfied
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Spring,2.7,Yes,Next Day Air,Yes,30,Credit Card,Quarterly,390.0,0,4,0.3104814741430552,0,0.4375538686348325,Mid,0.6895185258569447,0.4142857142857142,Mid,Casual: Bargain Hunter,Dissatisfied
178,21,Male,Hoodie,Clothing,42,Kansas,L,Fall,3.7,Yes,Next Day Air,Yes,47,Bank Transfer,Monthly,188.0,0,12,0.5227858133544679,1,0.48163884485833164,Mid,0.47721418664553206,0.657142857142857,High,Loyal: Promo Dependent,Neutral
179,61,Male,Skirt,Clothing,43,Idaho,L,Fall,4.3,Yes,2-Day Shipping,Yes,21,PayPal,Quarterly,273.0,0,4,0.2186447394491777,0,0.2453344808797305,Low,0.7813552605508223,0.28571428571428564,Low,Casual: Bargain Hunter,Highly Satisfied
180,64,Male,Boots,Footwear,31,Illinois,M,Fall,4.9,Yes,Store Pickup,Yes,9,Bank Transfer,Fortnightly,18.0,0,26,0.20299187636219534,0,0.18463257875965916,Low,0.7970081236378046,0.11428571428571427,Low,Casual: Bargain Hunter,Highly Satisfied
181,51,Male,Sandals,Footwear,81,South Dakota,L,Fall,3.3,Yes,Store Pickup,Yes,12,Debit Card,Fortnightly,24.0,0,26,0.23360412126015456,0,0.3653723746780265,Mid,0.7663958787398455,0.15714285714285714,Low,Casual: Bargain Hunter,Neutral
182,32,Male,Pants,Clothing,61,Massachusetts,M,Summer,4.7,Yes,Next Day Air,Yes,4,Bank Transfer,Weekly,4.0,0,52,0.27818506043193975,0,0.3259157667921537,Mid,0.7218149395680602,0.04285714285714285,Low,Casual: Bargain Hunter,Highly Satisfied
183,38,Male,Gloves,Accessories,96,Alabama,XL,Summer,2.8,Yes,Store Pickup,Yes,10,Debit Card,Annually,520.0,0,1,0.09183673469387754,0,0.3109693877551021,Low,0.9081632653061225,0.12857142857142856,Low,Casual: Bargain Hunter,Dissatisfied
184,58,Male,Skirt,Clothing,29,Ohio,XL,Spring,3.6,Yes,2-Day Shipping,Yes,26,Credit Card,Weekly,26.0,0,52,0.5026748563503071,1,0.4055076035268476,Mid,0.49732514364969294,0.35714285714285704,Low,Loyal: Promo Dependent,Neutral
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Spring,3.0,Yes,Express,Yes,40,Cash,Fortnightly,80.0,0,26,0.5193184069744402,1,0.44394380324945515,Mid,0.4806815930255598,0.557142857142857,Mid,Loyal: Promo Dependent,Dissatisfied
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Summer,4.5,Yes,Store Pickup,Yes,34,Bank Transfer,Fortnightly,68.0,0,26,0.4580939171785219,1,0.3918392114127204,Mid,0.5419060828214781,0.47142857142857136,Mid,Loyal: Promo Dependent,Highly Satisfied
187,39,Male,Backpack,Accessories,56,Minnesota,S,Summer,2.9,Yes,Standard,Yes,31,Debit Card,Annually,1612.0,0,1,0.3061224489795918,0,0.35739795918367345,Mid,0.6938775510204083,0.4285714285714285,Mid,Casual: Bargain Hunter,Dissatisfied
188,19,Male,Shoes,Footwear,94,Georgia,S,Spring,3.3,Yes,Store Pickup,Yes,1,Bank Transfer,Bi-Weekly,0.5,0,104,0.5,1,0.58125,High,0.5,0.0,Low,Loyal: Promo Dependent,Neutral
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Spring,3.1,Yes,Express,Yes,5,Bank Transfer,Bi-Weekly,2.5,0,104,0.5408163265306123,1,0.4857780612244898,Mid,0.4591836734693877,0.057142857142857134,Low,Loyal: Promo Dependent,Neutral
190,36,Male,Blouse,Clothing,82,West Virginia,M,Fall,4.4,Yes,Next Day Air,Yes,4,Credit Card,Weekly,4.0,0,52,0.27818506043193975,0,0.39154076679215377,Mid,0.7218149395680602,0.04285714285714285,Low,Casual: Bargain Hunter,Highly Satisfied
191,65,Male,Coat,Outerwear,70,Indiana,XL,Fall,3.0,Yes,Free Shipping,Yes,48,Venmo,Quarterly,624.0,0,4,0.49415494353081035,1,0.5501176441450366,High,0.5058450564691896,0.6714285714285714,High,Loyal: Promo Dependent,Dissatisfied
192,64,Male,Hat,Accessories,76,Utah,M,Fall,3.9,Yes,Free Shipping,Yes,29,Cash,Quarterly,377.0,0,4,0.3002773925104022,0,0.41376560332871015,Mid,0.6997226074895978,0.39999999999999997,Mid,Casual: Bargain Hunter,Neutral
193,46,Male,Shoes,Footwear,29,Nebraska,L,Summer,2.9,Yes,Express,Yes,12,PayPal,Bi-Weekly,6.0,0,104,0.6122448979591837,1,0.46792091836734695,Mid,0.3877551020408163,0.15714285714285714,Low,Loyal: Promo Dependent,Dissatisfied
194,36,Male,Belt,Accessories,100,North Dakota,S,Fall,3.0,Yes,Standard,Yes,29,Venmo,Annually,1508.0,0,1,0.2857142857142857,0,0.47857142857142854,Mid,0.7142857142857143,0.39999999999999997,Mid,Casual: Bargain Hunter,Dissatisfied
195,51,Male,Backpack,Accessories,94,Missouri,M,Spring,3.1,Yes,Express,Yes,15,Debit Card,Quarterly,195.0,0,4,0.15742024965325932,0,0.35572988904299585,Mid,0.8425797503467407,0.19999999999999993,Low,Casual: Bargain Hunter,Neutral
196,51,Male,Jacket,Outerwear,25,New York,M,Fall,4.3,Yes,Free Shipping,Yes,34,Credit Card,Monthly,136.0,0,12,0.39013275212997817,1,0.32239139587873983,Mid,0.6098672478700218,0.47142857142857136,Mid,Loyal: Promo Dependent,Highly Satisfied
197,38,Male,Boots,Footwear,88,Washington,M,Summer,3.9,Yes,Next Day Air,Yes,41,Credit Card,Fortnightly,82.0,0,26,0.5295224886070933,1,0.6239820685555776,High,0.4704775113929067,0.5714285714285713,Mid,Loyal: Promo Dependent,Neutral
198,59,Male,Scarf,Accessories,78,South Carolina,M,Fall,3.2,Yes,2-Day Shipping,Yes,41,Credit Card,Monthly,164.0,0,12,0.46156132355854956,1,0.545159253021597,High,0.5384386764414504,0.5714285714285713,Mid,Loyal: Promo Dependent,Neutral
199,57,Male,Jewelry,Accessories,45,Utah,M,Winter,4.8,Yes,Standard,Yes,39,Credit Card,Fortnightly,78.0,0,26,0.5091143253417871,1,0.4732805379433326,Mid,0.49088567465821287,0.5428571428571427,Mid,Loyal: Promo Dependent,Highly Satisfied
200,54,Male,Hat,Accessories,73,Idaho,XL,Summer,3.8,Yes,Express,Yes,32,Cash,Weekly,32.0,0,52,0.5638993461462254,1,0.5919871953635824,High,0.4361006538537746,0.4428571428571428,Mid,Loyal: Promo Dependent,Neutral
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Summer,3.3,Yes,Next Day Air,Yes,29,Venmo,Monthly,116.0,0,12,0.33911234396671286,0,0.39407506934812764,Mid,0.6608876560332871,0.39999999999999997,Mid,Casual: Bargain Hunter,Neutral
202,69,Male,Blouse,Clothing,22,Missouri,S,Fall,4.3,Yes,Free Shipping,Yes,15,Bank Transfer,Annually,780.0,0,1,0.14285714285714282,0,0.12053571428571427,Low,0.8571428571428572,0.19999999999999993,Low,Casual: Bargain Hunter,Highly Satisfied
203,57,Male,Hat,Accessories,38,Nebraska,L,Spring,2.7,Yes,Express,Yes,33,Venmo,Annually,1716.0,0,1,0.32653061224489793,0,0.31747448979591836,Low,0.6734693877551021,0.4571428571428571,Mid,Casual: Bargain Hunter,Dissatisfied
204,70,Male,Scarf,Accessories,38,Indiana,S,Fall,3.2,Yes,Next Day Air,Yes,18,Bank Transfer,Weekly,18.0,0,52,0.4210422032890826,1,0.36832648107786803,Mid,0.5789577967109174,0.2428571428571428,Low,Loyal: Promo Dependent,Neutral
205,24,Male,Sneakers,Footwear,100,Arizona,M,Fall,4.0,Yes,Store Pickup,Yes,35,Cash,Bi-Weekly,17.5,0,104,0.846938775510204,1,0.8775510204081631,High,0.15306122448979598,0.4857142857142856,Mid,Loyal: Promo Dependent,Neutral
206,67,Male,Shirt,Clothing,64,Hawaii,M,Winter,3.0,Yes,Standard,Yes,25,PayPal,Weekly,25.0,0,52,0.49247077471765405,1,0.5067193382207251,High,0.507529225282346,0.3428571428571428,Low,Loyal: Promo Dependent,Dissatisfied
